        Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,img_url,extracted_flavors,wine_type
128698,France,"A serious, considered wine with its full, ripe and soft flavors tempered with a complex structure. It will not age as impressively as other Pol Roger vintages, and already the yeast and toast element is creeping in. But the weight of Pinot Noir is there, leaving a powerful, creamy mousse finish.",Vintage Brut,94,103.0,Champagne,Champagne,,Roger Voss,@vossroger,Pol Roger 2000 Vintage Brut  (Champagne),Champagne Blend,Pol Roger,https://web-wine-live.s3-eu-west-1.amazonaws.com/s3fs-public/styles/uc_product_full/public/5044713-001.JPG?itok=qWk1_ZiI,[],sparkling
112317,US,"This full-bodied and earthy-tasting wine has berries and cherries in the aroma and beefy, savory flavors that fill out the rather tannic texture nicely.",,86,33.0,California,California,California Other,Jim Gordon,@gordone_cellars,Melée 2012 Grenache (California),Grenache,Melée,https://cdn.ct-static.com/labels/bcc9b98b-cb47-40ba-8f86-75be46947555.jpg,['earth'],unknown
5908,Argentina,"Mute on the nose, but heavy in the mouth, with grapefruit and pickled flavors. Finishes pickled and pithy. Already old.",,80,12.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Gardel 2009 Torrontés (Mendoza),Torrontés,Gardel,"https://www.wine.com/product/images/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/222614_refDetail-0.jpg",['fruit'],unknown
37413,Austria,"Distinct dried pear, apricot and sultana notes signal some evolution in this wine. The same, rich dried fruit notes are accented with zesty grapefruit freshness on the dry, concentrated palate. It finishes with pithy bitterness and a moreish streak of lemon. Rather advanced for the vintage but still evolving. Drink now–2022.",Zöbinger Heiligenstein,90,43.0,Kamptal,,,Anne Krebiehl MW,@AnneInVino,Leindl 2013 Zöbinger Heiligenstein Riesling (Kamptal),Riesling,Leindl,https://shop.klwines.com/_next/image?url=https%3A%2F%2Fcdn.klwines.com%2Fimages%2Fskus%2Fshiner_white_x.jpg&w=256&q=75,"['fruit', 'pear', 'lemon']",white
115519,Spain,"Opaque purple to the eye, which portends the wine's dark, meaty, jammy aromas of black fruit and leather. The palate is chewy and syrupy in feel, with massive but basic blackberry, toast and peppery flavors. Big and hot on the finish, with size but suspect balance. 67% Tempranillo and 33% Shiraz.",Tríptico,86,30.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Storks' Tower 2009 Tríptico Tempranillo-Shiraz (Vino de la Tierra de Castilla y León),Tempranillo-Shiraz,Storks' Tower,https://images.vivino.com/labels/30knNgc2TP6_BRRdRm13KQ.jpg,"['fruit', 'berry', 'pepper']",unknown
105916,US,"All vanilla and mocha on the nose followed by pretty raspberry and strawberry fruit on the palate. Smooth, short-to-medium finish with just a touch of spice. Try with grilled lamb.",,83,20.0,New Mexico,New Mexico,,,,Vivác Winery 2007 Tempranillo (New Mexico),Tempranillo,Vivác Winery,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/84127_vivac.jpg,"['fruit', 'berry', 'vanilla', 'spice']",unknown
14252,France,"This wine has a smoky character and a subtle touch of wood, along with firm tannins and red fruits. Age this for 1–2 years.",,86,18.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Les Parcelles de Stéphane Derenoncourt 2011  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Les Parcelles de Stéphane Derenoncourt,https://www.wineenthusiast.com/wp-content/uploads/2024/08/08_24_Behind_a_100_Point_Bottle_Quintessa_2021_Red_HERO_Quintessa_1920x1280.jpg,['fruit'],red
50747,France,"This has ripe and polished fruit, with hints of mint and new wood. A ripe blackberry flavor pushes through the firm tannins, and it should become more rich over the next 5–6 years. The vineyard is situated in the northern part of the Médoc appellation.",,90,,Bordeaux,Médoc,,Roger Voss,@vossroger,Château Poitevin 2010  Médoc,Bordeaux-style Red Blend,Château Poitevin,"https://www.wine-searcher.com/images/labels/85/89/10648589.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'berry']",red
69266,Italy,"Made with organically farmed grapes, this appealing white offers aromas of fragrant white flower and ripe orchard fruit. The savory succulent palate delivers white peach, citrus, honeydew melon and a mineral note. Fresh acidity brightens the creamy flavors while a hint of bitter almond adds depth. It's an incredible value.",Hydra,88,10.0,Tuscany,Vernaccia di San Gimignano,,Kerin O’Keefe,@kerinokeefe,Il Palagione 2015 Hydra  (Vernaccia di San Gimignano),Vernaccia,Il Palagione,"https://www.wine-searcher.com/images/labels/92/84/11759284.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'citrus', 'peach', 'honey', 'mineral']",unknown
41440,US,"From an appellation that thrived in this vintage comes a wine with aromas of cinnamon, nutmeg and licorice shavings atop fresh hibiscus and pomegranate flavors. There's bountiful energy on the palate, with flavors of dried-cherry and a densely packed array of chopped dill, roasted fennel and dried mint.",Rincon Vineyard,94,64.0,California,Arroyo Grande Valley,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2013 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Testarossa,https://www.testarossa.com/wp-content/uploads/2018/06/22PRI_low.png,"['cherry', 'nut']",red
82572,US,"For one of the larger white wine bottlings in the world, this wine stays clean, crisp and compelling, which is quite a feat. A slight effervescence in the glass gives way to aromas of melon, lemon soda, mango, plumeria and cold steel. The palate is quite tight at first then opens toward guava, Anjou pear and pineapple.",,88,21.0,California,California Other,,Matt Kettmann,@mattkettmann,Meiomi 2016 Chardonnay,Chardonnay,Meiomi,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/355502fbs.jpg","['apple', 'pear', 'lemon']",white
60569,Spain,"Crushed floral aromas, berry-infused tea and cherry candy aromas give this wine a sweet profile. The palate, however, is anything but. It pounds with toasty black fruit, licorice and fiery menthol. The feel is a bit tannic but not terribly harsh, so maybe another three to five years will serve it well.",Volvoreta Probus,88,25.0,Northern Spain,Toro,,Michael Schachner,@wineschach,Nuntia Vini 2005 Volvoreta Probus  (Toro),Tinta de Toro,Nuntia Vini,"https://www.wine-searcher.com/images/labels/39/13/11773913.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'berry', 'cherry', 'floral']",unknown
101768,Austria,"Gentle Mirabelle and lemon envelope nose and palate in a refreshing but soft embrace. This delicate wine combines lightness of touch with immense and sprightly citrus freshness. It works like a lemon sorbet: it cleanses, refreshes and tones. The lasting citrus flavors are a real bonus.",Urgestein,91,25.0,Kamptal,,,Anne Krebiehl MW,@AnneInVino,Hiedler 2015 Urgestein Riesling (Kamptal),Riesling,Hiedler,"https://www.wine-searcher.com/images/labels/82/94/10118294.jpg?width=260&height=260&fit=bounds&canvas=260,260","['citrus', 'lemon']",white
328,US,"This New World blend of Sauvignon Blanc, Sémillon, Chardonnay and Viognier is very fruity. It offers a blast of pineapples, honeysuckles, peaches and figs, with a coating of oaky, vanilla buttercream.",Alluvium Blanc,86,16.0,California,Knights Valley,Sonoma,,,Beringer 2007 Alluvium Blanc White (Knights Valley),White Blend,Beringer,https://vintagetexas.com/pics/Viviana-Alluvium-Conundrum.jpg,"['fruit', 'apple', 'peach', 'vanilla', 'oak', 'honey', 'butter']",white
970,US,"A little tough and gritty, but okay for everyday fare. Shows blackberry, currant, tobacco and herb flavors that turn sweetly fruity on the finish.",,85,19.0,California,California,California Other,,,One Hope 2006 Cabernet Sauvignon (California),Cabernet Sauvignon,One Hope,https://www.napawineproject.com/wp-blog/wp-content/uploads/2021/02/ONEHOPE-Winery-Napa-Valley-16.jpg,"['fruit', 'berry', 'herb']",red
58665,Argentina,"Dark, minty and fiery on first take, this folds in aromas of licorice and oaky lemon peel along with spicy berry fruit. Firm and tightly built, this is spicy, peppery and chocolaty on a canvas of berry and cassis. Powerful, toasty and a touch hot on the finish.",Estate,89,20.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Alta Vista 2014 Estate Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Alta Vista,"https://www.wine-searcher.com/images/labels/79/25/11627925.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'berry', 'lemon', 'oak', 'pepper']",red
50792,US,"Made from sustainably-grown mountain grapes, this is a fruit-forward Cab Franc with smaller percentages of Petit Verdot and Cabernet Sauvignon blended in. It's subtle in the variety's classicly herbal qualities, but has a juicy softness and a whiff of coffee on the finish.",Meredith's Reserve,86,24.0,California,Mendocino,,Virginie Boone,@vboone,Albertina 2009 Meredith's Reserve Cabernet Franc (Mendocino),Cabernet Franc,Albertina,https://www.wine-searcher.com/images/labels/65/16/albertina-merediths-reserve-cabernet-franc-mendocino-usa-10826516.jpg,"['fruit', 'herb']",red
7786,US,"This perfumey white dances in intense and creamy layers of stone fruit and vanilla, remaining vibrant and balanced from start to finish. The generous fruit is grown in the relatively cooler Oak Knoll section of the Napa Valley. This should develop further over time and in the glass.",,92,41.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Darioush 2013 Viognier (Napa Valley),Viognier,Darioush,"https://www.wine-searcher.com/images/labels/36/33/10153633.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'vanilla', 'oak']",white
88542,France,"Grassy and herbal, this wine is crisp, tight and mineral. It's delicate and bright in character, and ready for drinking now.",,85,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Pierrail 2012  Bordeaux Blanc,Bordeaux-style White Blend,Château Pierrail,https://images.vivino.com/thumbs/SvzorMp6RxSSLAP5GyeNmg_pb_x600.png,"['herb', 'mineral']",white
62828,US,"Curious tones of red berry and grapefruit mark this intensely fruit-forward, semi-sweet Riesling. It's concentrated on the palate, but balanced with hints of smoky minerality and delicate dried herb notes.",Semi-Sweet,87,14.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Heron Hill 2011 Semi-Sweet Riesling (Finger Lakes),Riesling,Heron Hill,https://www.winedeals.com/media/catalog/product/cache/400a650acef16caf799ce948294c4e36/h/e/heron_hill_semi_swt_ries_11_750.png,"['fruit', 'berry', 'herb', 'mineral']",white
96157,Spain,"Robust in color and aromas, this ripe varietal Tempranillo deals a shot of coconut-laced oak along with more subtle scents of crushed stones, brick and prune. High-toned acidity is just what a ripe palate requires, while toasty, woody flavors of dark plum and blackberry finish spicy and chocolaty, with a reverb of bracing acidity. Drink through 2025.",Finca El Rincón de Clunia,92,55.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Clunia 2012 Finca El Rincón de Clunia Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,Clunia,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/395382_WEB5_JUNJUL23.JPG,"['berry', 'oak', 'nut']",unknown
104889,US,"Sharp acidity underscores light, quite tart cranberry fruit. This has herbal notes in abundance, and an earthy note to the tannins. But it all comes together with a clean, polished finish.",Murto Vineyard,87,48.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Winderlea 2013 Murto Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Winderlea,https://images.commerce7.com/winderlea-vineyard-and-winery/images/x-large/nvwpnwv_web-1689198252896.png,"['fruit', 'berry', 'herb', 'earth']",red
99237,US,"Intriguing aromas suggest barrel spices, vanilla and green herbs, with some of the notes seeming to tussle. The plum flavors are sweet with tart acidity and lightly chalky tannins.",Limited Release,88,32.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Columbia Winery 2012 Limited Release Malbec (Columbia Valley (WA)),Malbec,Columbia Winery,https://cdn.shopify.com/s/files/1/0245/5302/9713/files/Calcagno-banner-images_1024x1024.jpg?v=1596474765,"['vanilla', 'spice', 'herb']",red
88811,Portugal,"While 2011 has been widely seen as one of the great Port vintages for long-term aging, there are also wines, like this, that are so attractive they can be drunk early. This wine, with its perfumed character and red fruit flavors, is soft, fruity and will be ready to drink from 2016.",Vintage,88,39.0,Port,,,Roger Voss,@vossroger,Messias 2011 Vintage  (Port),Port,Messias,https://www.vintagewineandport.co.uk/images/products/large_Product_10028-2011-Messias-Vintage-Port.jpg.0.jpg,['fruit'],dessert
117643,Spain,"This opens with scratchy, slightly dirty aromas of blueberry and blackberry. The palate is heavy and jammy, but also somewhat raw and abrasive. Cherry and plum flavors are basic, while an inoffensive finish falls off quickly.",Latria,85,18.0,Catalonia,Montsant,,Michael Schachner,@wineschach,Malondro 2008 Latria Red (Montsant),Red Blend,Malondro,"https://www.wine-searcher.com/images/labels/45/18/10754518.jpg?width=260&height=260&fit=bounds&canvas=260,260","['berry', 'cherry']",red
121277,France,"The wine, from the area north of Pouilly-Fumé, is brightly lit with fine acidity and green fruits. It is also textured, bringing out the chalk and flint soil of the areas. Drink this fruity lightly structured wine now.",Domaine de Villargeau,86,16.0,Loire Valley,Coteaux du Giennois,,Roger Voss,@vossroger,Thibault 2015 Domaine de Villargeau Sauvignon Blanc (Coteaux du Giennois),Sauvignon Blanc,Thibault,https://www.wineenthusiast.com/wp-content/uploads/2024/07/07_24_New_Zealand_Sauvignon_Blanc_HERO_Wine.com_SaratogaWine_1920x1280.jpg,['fruit'],white
129932,Argentina,"Andeluna's top wines tend to be ripe and plump, and so they come across as easy to drink and less demanding. This blend of Malbec, Cabernet Sauvignon, Merlot and Cabernet Franc is devoid of astringency and hard tannins. It's ripe, just a little rugged, and integrated such that the berry flavors are forward and don't need to fight to be appreciated.",Pasionado,91,55.0,Mendoza Province,Uco Valley,,Michael Schachner,@wineschach,Andeluna 2004 Pasionado Red (Uco Valley),Red Blend,Andeluna,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/85765_52BE_2051_080108.jpg,['berry'],red
50556,Italy,This floral wine is bursting with notes of jasmine and honeysuckle backed by sweet fragrances of candied fruit and caramel. The wine is sweet and thick in the mouth but the well-dosed acidity keeps it from being cloying or too fat. It would pair well with slightly sweet foods such as honey glazed ham or lobster.,Plus,91,75.0,Northeastern Italy,Colli Orientali del Friuli,,,,Bastianich 2005 Plus Tocai Friulano (Colli Orientali del Friuli),Tocai Friulano,Bastianich,"https://www.wine-searcher.com/images/labels/17/18/10321718.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'floral', 'honey']",unknown
87352,Italy,"Made from a blend of Sangiovese (85%) and Merlot (15%), this Morellino discloses aromas of incense and exotic Asian spices together with toasted oak. The palate shows raspberry and plum layered with espresso and coffee alongside astringent tannins. It closes on a bitter, drying note.",Colli dell'Uccellina,86,26.0,Tuscany,Morellino di Scansano,,Kerin O’Keefe,@kerinokeefe,La Selva 2011 Colli dell'Uccellina  (Morellino di Scansano),Red Blend,La Selva,https://images.vivino.com/thumbs/JJhgK54PQUCIHaPB-Plp4g_150x200.jpg,"['berry', 'oak', 'spice']",red
18959,Portugal,"Freshly aromatic, this is a Portuguese equivalent of a Gewürztraminer. It has all the lychees and spice as well as a thick, almost viscous texture. Good acidity helps the balance. Delicious, as an apéritif or with Asian food.",Fernão Pires,89,,Estremadura,,,Roger Voss,@vossroger,Casa Santos Lima 2006 Fernão Pires Fernão Pires (Estremadura),Fernão Pires,Casa Santos Lima,https://www.rayswine.com/images/sites/rayswine/mobile_rotator_0.jpg,['spice'],unknown
